날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 05월 01일,0.002473,0.00246,0.002552,0.002424,28.06B,0.52%
2020년 04월 30일,0.00246,0.002505,0.002689,0.002361,29.44B,-1.79%
2020년 04월 29일,0.002505,0.00232,0.002582,0.002299,28.58B,7.30%
2020년 04월 28일,0.002334,0.002343,0.002393,0.002297,29.41B,-0.37%
2020년 04월 27일,0.002343,0.002402,0.002425,0.002285,30.17B,-2.44%
2020년 04월 26일,0.002402,0.002123,0.002489,0.002101,32.33B,13.12%
2020년 04월 25일,0.002123,0.002081,0.002153,0.002064,31.93B,2.01%
2020년 04월 24일,0.002081,0.002054,0.002169,0.002045,32.24B,1.33%
2020년 04월 23일,0.002054,0.001998,0.002192,0.001985,32.38B,2.80%
2020년 04월 22일,0.001998,0.00195,0.002037,0.001942,32.85B,2.44%
2020년 04월 21일,0.00195,0.001978,0.002068,0.001925,33.89B,-1.42%
2020년 04월 20일,0.001979,0.002042,0.002078,0.00193,33.71B,-3.12%
2020년 04월 19일,0.002042,0.002047,0.00208,0.001998,33.18B,-0.25%
2020년 04월 18일,0.002047,0.002001,0.002064,0.001982,32.67B,2.33%
2020년 04월 17일,0.002001,0.001998,0.002031,0.001968,32.93B,0.15%
2020년 04월 16일,0.001998,0.001987,0.002034,0.001877,34.41B,0.53%
2020년 04월 15일,0.001987,0.001979,0.001998,0.001909,34.51B,0.41%
2020년 04월 14일,0.001979,0.001961,0.001997,0.00193,33.77B,0.90%
2020년 04월 13일,0.001961,0.001955,0.002019,0.001865,34.72B,0.00%
2020년 04월 12일,0.001961,0.002015,0.00204,0.001923,33.29B,-2.65%
2020년 04월 11일,0.002015,0.001962,0.002031,0.001917,33.91B,2.68%
2020년 04월 10일,0.001962,0.00202,0.002039,0.001871,35.79B,-2.89%
2020년 04월 09일,0.00202,0.002004,0.002048,0.00198,33.08B,0.83%
2020년 04월 08일,0.002004,0.002,0.002046,0.001953,33.43B,0.18%
2020년 04월 07일,0.002,0.001984,0.002029,0.001946,34.26B,0.83%
2020년 04월 06일,0.001984,0.00185,0.001986,0.001849,34.87B,7.20%
2020년 04월 05일,0.00185,0.001872,0.001938,0.001838,35.54B,-1.15%
2020년 04월 04일,0.001872,0.001841,0.001934,0.00183,35.42B,1.70%
2020년 04월 03일,0.001841,0.001877,0.00194,0.001823,36.04B,-1.91%
2020년 04월 02일,0.001876,0.001858,0.001943,0.001832,35.61B,0.73%
2020년 04월 01일,0.001863,0.0018,0.00189,0.001769,37.27B,3.50%
2020년 03월 31일,0.0018,0.001805,0.00189,0.001784,36.22B,-0.27%
