날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 11월 25일,0.0907,0.0918,0.0981,0.0885,22.33M,-1.20%
2020년 11월 24일,0.0918,0.0904,0.0951,0.0862,24.08M,1.65%
2020년 11월 23일,0.0904,0.086,0.0929,0.0852,22.13M,4.94%
2020년 11월 22일,0.0861,0.0871,0.0892,0.0798,17.82M,-1.12%
2020년 11월 21일,0.0871,0.0819,0.0893,0.0801,16.86M,6.32%
2020년 11월 20일,0.0819,0.0774,0.0824,0.0774,14.42M,5.75%
2020년 11월 19일,0.0774,0.0767,0.0798,0.0739,13.01M,1.00%
2020년 11월 18일,0.0767,0.0798,0.0807,0.0754,15.35M,-3.88%
2020년 11월 17일,0.0798,0.0791,0.0814,0.0782,19.76M,0.79%
2020년 11월 16일,0.0791,0.0777,0.0822,0.0763,18.82M,1.82%
2020년 11월 15일,0.0777,0.0793,0.0819,0.0761,18.23M,-1.96%
2020년 11월 14일,0.0793,0.0824,0.0831,0.0782,13.80M,-3.80%
2020년 11월 13일,0.0824,0.0832,0.0861,0.0808,21.53M,-0.94%
2020년 11월 12일,0.0832,0.0826,0.0843,0.077,23.82M,0.74%
2020년 11월 11일,0.0826,0.0875,0.0935,0.0814,35.02M,-5.64%
2020년 11월 10일,0.0875,0.0975,0.111,0.0864,64.21M,-10.18%
2020년 11월 09일,0.0975,0.0867,0.101,0.0821,59.43M,12.40%
2020년 11월 08일,0.0867,0.0748,0.0888,0.074,23.44M,15.86%
2020년 11월 07일,0.0748,0.0833,0.0876,0.0708,21.75M,-10.02%
2020년 11월 06일,0.0832,0.0734,0.0905,0.0733,53.20M,13.25%
2020년 11월 05일,0.0734,0.063,0.0772,0.0625,21.04M,16.56%
2020년 11월 04일,0.063,0.0633,0.0639,0.061,5.62M,-0.52%
2020년 11월 03일,0.0633,0.0623,0.0641,0.06,5.87M,1.61%
2020년 11월 02일,0.0623,0.0637,0.0667,0.0619,7.37M,-2.10%
2020년 11월 01일,0.0637,0.0646,0.0648,0.0634,4.39M,-1.39%
2020년 10월 31일,0.0646,0.0627,0.0649,0.0619,6.29M,2.97%
2020년 10월 30일,0.0627,0.0642,0.0652,0.0606,9.88M,-2.22%
2020년 10월 29일,0.0641,0.0659,0.0679,0.0635,5.42M,-2.69%
2020년 10월 28일,0.0659,0.0713,0.072,0.065,6.76M,-7.52%
2020년 10월 27일,0.0713,0.0725,0.0726,0.0705,5.45M,-1.64%
2020년 10월 26일,0.0725,0.073,0.0743,0.0706,4.73M,-0.79%
2020년 10월 25일,0.073,0.0746,0.0752,0.0723,4.24M,-2.14%
2020년 10월 24일,0.0746,0.0735,0.0768,0.0733,5.95M,1.70%
2020년 10월 23일,0.0734,0.0749,0.0749,0.0728,4.77M,-1.98%
2020년 10월 22일,0.0749,0.0739,0.0765,0.0736,4.93M,1.32%
2020년 10월 21일,0.0739,0.0713,0.0748,0.0711,5.15M,3.68%
2020년 10월 20일,0.0713,0.074,0.0741,0.0709,6.33M,-3.70%
2020년 10월 19일,0.074,0.0762,0.0762,0.0733,5.24M,-2.83%
2020년 10월 18일,0.0762,0.0739,0.0784,0.0734,4.50M,3.17%
2020년 10월 17일,0.0738,0.0712,0.0755,0.0709,4.80M,3.74%
2020년 10월 16일,0.0712,0.0746,0.0751,0.0704,5.27M,-4.66%
2020년 10월 15일,0.0746,0.0755,0.0773,0.0729,6.67M,-1.08%
2020년 10월 14일,0.0755,0.077,0.0777,0.0748,4.55M,-2.05%
2020년 10월 13일,0.077,0.0789,0.0789,0.0763,2.74M,-2.40%
2020년 10월 12일,0.0789,0.0783,0.0807,0.0764,4.93M,0.70%
2020년 10월 11일,0.0784,0.0799,0.0801,0.0769,2.55M,-1.92%
2020년 10월 10일,0.0799,0.0798,0.0844,0.0787,4.33M,0.08%
2020년 10월 09일,0.0798,0.0742,0.08,0.0725,6.16M,7.57%
2020년 10월 08일,0.0742,0.071,0.0743,0.0692,3.27M,4.52%
2020년 10월 07일,0.071,0.0703,0.0711,0.0688,3.43M,0.95%
2020년 10월 06일,0.0703,0.0762,0.0766,0.0698,12.58M,-7.65%
2020년 10월 05일,0.0762,0.0753,0.0775,0.0749,6.90M,1.20%
2020년 10월 04일,0.0753,0.0751,0.0758,0.0741,5.39M,0.22%
2020년 10월 03일,0.0751,0.074,0.0757,0.0739,5.38M,1.53%
2020년 10월 02일,0.074,0.0773,0.0776,0.0716,11.45M,-4.26%
2020년 10월 01일,0.0773,0.0842,0.0861,0.0728,16.85M,-8.17%
2020년 09월 30일,0.0841,0.0885,0.0885,0.0817,13.39M,-4.94%
2020년 09월 29일,0.0885,0.0796,0.0912,0.0793,24.26M,11.15%
2020년 09월 28일,0.0796,0.0791,0.0816,0.0789,11.13M,0.66%
2020년 09월 27일,0.0791,0.0801,0.0824,0.076,10.86M,-1.23%
2020년 09월 26일,0.0801,0.0765,0.0824,0.0765,12.96M,4.74%
2020년 09월 25일,0.0765,0.0756,0.0777,0.0719,12.16M,1.14%
2020년 09월 24일,0.0756,0.0687,0.0759,0.0682,13.37M,9.98%
2020년 09월 23일,0.0687,0.0724,0.0795,0.0686,19.48M,-5.06%
2020년 09월 22일,0.0724,0.07,0.0724,0.0667,8.81M,3.41%
2020년 09월 21일,0.07,0.079,0.079,0.0682,9.54M,-11.42%
2020년 09월 20일,0.079,0.0807,0.0807,0.0779,6.17M,-2.04%
2020년 09월 19일,0.0807,0.079,0.081,0.0786,6.79M,2.07%
2020년 09월 18일,0.079,0.0799,0.0829,0.0786,8.26M,-1.03%
2020년 09월 17일,0.0799,0.0784,0.0812,0.0769,6.80M,1.80%
2020년 09월 16일,0.0784,0.0791,0.0801,0.0763,6.40M,-0.86%
2020년 09월 15일,0.0791,0.0819,0.0833,0.0789,5.86M,-3.24%
2020년 09월 14일,0.0818,0.0817,0.0835,0.0792,7.05M,0.14%
2020년 09월 13일,0.0817,0.0848,0.0858,0.0787,10.83M,-3.81%
2020년 09월 12일,0.0849,0.0854,0.0855,0.0815,9.61M,-0.60%
2020년 09월 11일,0.0854,0.0821,0.0859,0.0799,10.50M,4.04%
2020년 09월 10일,0.0821,0.0774,0.0821,0.0767,10.90M,6.04%
2020년 09월 09일,0.0774,0.0739,0.0789,0.0719,16.50M,4.78%
2020년 09월 08일,0.0739,0.0768,0.0774,0.071,36.63M,-3.81%
2020년 09월 07일,0.0768,0.0784,0.0808,0.0699,106.86M,-2.04%
2020년 09월 06일,0.0784,0.0785,0.0807,0.0727,173.01M,-0.11%
2020년 09월 05일,0.0785,0.0878,0.0896,0.0722,194.14M,-10.58%
2020년 09월 04일,0.0878,0.082,0.0898,0.0808,189.09M,7.07%
2020년 09월 03일,0.082,0.1005,0.1017,0.0809,165.73M,-18.40%
2020년 09월 02일,0.1005,0.1006,0.1041,0.0908,204.53M,-0.31%
2020년 09월 01일,0.1008,0.0987,0.102,0.0963,347.88M,2.14%
2020년 08월 31일,0.0987,0.1037,0.1061,0.0971,322.90M,-4.82%
2020년 08월 30일,0.1037,0.1093,0.1113,0.1018,377.65M,-5.12%
2020년 08월 29일,0.1093,0.1065,0.1213,0.1016,458.53M,2.57%
2020년 08월 28일,0.1065,0.0946,0.1137,0.0915,443.51M,12.63%
2020년 08월 27일,0.0946,0.0871,0.0946,0.0861,512.99M,8.61%
2020년 08월 26일,0.0871,0.0856,0.0872,0.0836,325.33M,1.75%
2020년 08월 25일,0.0856,0.0918,0.0936,0.0821,279.56M,-6.75%
2020년 08월 24일,0.0918,0.0919,0.0967,0.0907,107.87M,-0.10%
2020년 08월 23일,0.0919,0.097,0.0973,0.0891,120.26M,-5.24%
2020년 08월 22일,0.097,0.0942,0.1118,0.0865,168.16M,2.98%
