"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 09월 13일","2.60502","2.58872","2.71704","2.52201","10.01M","0.64%"
"2020년 09월 12일","2.58838","2.55450","2.61594","2.48582","7.34M","1.33%"
"2020년 09월 11일","2.55450","2.57087","2.61772","2.47129","8.62M","-0.64%"
"2020년 09월 10일","2.57087","2.52458","2.64505","2.52440","9.53M","1.83%"
"2020년 09월 09일","2.52458","2.50022","2.59179","2.41507","8.74M","0.97%"
"2020년 09월 08일","2.50022","2.55812","2.63877","2.40507","13.37M","-2.27%"
"2020년 09월 07일","2.55828","2.55244","2.58629","2.36493","10.83M","0.23%"
"2020년 09월 06일","2.55244","2.47915","2.62575","2.34500","13.45M","2.97%"
"2020년 09월 05일","2.47894","2.74299","2.82588","2.32886","25.05M","-9.67%"
"2020년 09월 04일","2.74419","2.55353","2.84424","2.41439","21.14M","7.44%"
"2020년 09월 03일","2.55418","3.14198","3.14198","2.47107","23.58M","-18.71%"
"2020년 09월 02일","3.14198","3.41622","3.44235","2.96162","17.31M","-7.96%"
"2020년 09월 01일","3.41358","3.23759","3.47977","3.19288","15.03M","5.43%"
"2020년 08월 31일","3.23791","3.35553","3.43418","3.23791","9.92M","-3.50%"
"2020년 08월 30일","3.35534","3.32371","3.39943","3.29783","9.19M","0.95%"
"2020년 08월 29일","3.32371","3.23659","3.39447","3.19300","9.78M","2.64%"
"2020년 08월 28일","3.23825","3.21356","3.30529","3.13555","11.31M","0.77%"
"2020년 08월 27일","3.21356","3.35786","3.39861","3.10236","16.93M","-4.32%"
"2020년 08월 26일","3.35851","3.41321","3.47821","3.28365","12.66M","-1.65%"
"2020년 08월 25일","3.41472","3.67625","3.69878","3.29328","16.66M","-7.11%"
"2020년 08월 24일","3.67625","3.50697","3.79461","3.43922","15.94M","4.83%"
"2020년 08월 23일","3.50697","3.54869","3.57858","3.34956","11.77M","-1.18%"
"2020년 08월 22일","3.54887","3.37747","3.57301","3.25412","16.60M","5.10%"
"2020년 08월 21일","3.37681","3.83969","3.88868","3.33009","21.97M","-12.06%"
