"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 04월 24일","0.09881","0.09732","0.09940","0.09676","6.29M","1.53%"
"2020년 04월 23일","0.09732","0.09619","0.09998","0.09329","6.88M","1.17%"
"2020년 04월 22일","0.09619","0.09263","0.09703","0.09169","7.15M","3.85%"
"2020년 04월 21일","0.09263","0.09239","0.09454","0.09144","6.38M","0.26%"
"2020년 04월 20일","0.09239","0.09772","0.10069","0.09155","8.55M","-5.45%"
"2020년 04월 19일","0.09772","0.09828","0.09894","0.09544","5.22M","-0.57%"
"2020년 04월 18일","0.09828","0.09460","0.09954","0.09436","8.39M","3.89%"
"2020년 04월 17일","0.09460","0.09454","0.09588","0.09338","6.88M","0.13%"
"2020년 04월 16일","0.09447","0.08941","0.09542","0.08604","5.88M","5.67%"
"2020년 04월 15일","0.08941","0.09388","0.09708","0.08932","5.72M","-4.76%"
"2020년 04월 14일","0.09388","0.09050","0.09593","0.08950","5.79M","3.73%"
"2020년 04월 13일","0.09050","0.09232","0.09240","0.08807","5.88M","-1.97%"
"2020년 04월 12일","0.09232","0.09296","0.09777","0.09139","5.33M","-0.69%"
"2020년 04월 11일","0.09296","0.09037","0.09435","0.08992","6.30M","2.86%"
"2020년 04월 10일","0.09037","0.10086","0.10143","0.08853","7.40M","-10.40%"
"2020년 04월 09일","0.10086","0.10430","0.10430","0.09890","6.48M","-3.29%"
"2020년 04월 08일","0.10430","0.10127","0.10888","0.10098","6.49M","2.99%"
"2020년 04월 07일","0.10127","0.10451","0.10532","0.10023","7.67M","-3.10%"
"2020년 04월 06일","0.10451","0.10402","0.10474","0.09978","10.59M","0.47%"
"2020년 04월 05일","0.10402","0.09479","0.11388","0.09400","16.71M","9.74%"
"2020년 04월 04일","0.09479","0.08938","0.09825","0.08924","11.59M","6.05%"
"2020년 04월 03일","0.08938","0.08942","0.09299","0.08712","6.85M","-0.30%"
"2020년 04월 02일","0.08965","0.08953","0.09308","0.08704","7.07M","0.12%"
"2020년 04월 01일","0.08954","0.08761","0.08954","0.08408","5.19M","2.29%"
