"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 08월 02일","0.082910","0.083718","0.083795","0.081886","3.03K","-0.97%"
"2019년 08월 01일","0.083718","0.085752","0.086968","0.082721","10.36K","-2.37%"
"2019년 07월 31일","0.085752","0.093987","0.093987","0.085484","4.52K","-8.76%"
"2019년 07월 30일","0.093987","0.084619","0.093987","0.082820","47.49K","11.07%"
"2019년 07월 29일","0.084619","0.084754","0.085665","0.082110","10.55K","-0.16%"
"2019년 07월 28일","0.084754","0.083192","0.085637","0.082036","6.09K","1.88%"
"2019년 07월 27일","0.083192","0.089913","0.091515","0.083192","10.65K","-7.47%"
"2019년 07월 26일","0.089913","0.087181","0.089913","0.085303","1.78K","3.13%"
"2019년 07월 25일","0.087181","0.085023","0.088577","0.085023","4.61K","2.54%"
"2019년 07월 24일","0.085023","0.084700","0.086898","0.083004","16.97K","0.38%"
"2019년 07월 23일","0.084700","0.089862","0.091765","0.084700","3.32K","-5.74%"
"2019년 07월 22일","0.089862","0.087284","0.090965","0.087142","2.50K","2.95%"
"2019년 07월 21일","0.087284","0.089871","0.089925","0.085506","16.76K","-2.88%"
"2019년 07월 20일","0.089871","0.088002","0.092558","0.087380","3.29K","2.12%"
"2019년 07월 19일","0.088002","0.088072","0.089478","0.084169","1.24K","-0.08%"
"2019년 07월 18일","0.088072","0.084044","0.088479","0.081522","5.99K","4.79%"
"2019년 07월 17일","0.084044","0.082017","0.088540","0.077834","32.48K","2.47%"
"2019년 07월 16일","0.082017","0.101599","0.101629","0.073428","164.55K","-19.27%"
"2019년 07월 15일","0.101599","0.103989","0.106584","0.095329","70.94K","-2.30%"
"2019년 07월 14일","0.103989","0.102127","0.114722","0.097424","154.29K","1.82%"
"2019년 07월 13일","0.102127","0.105151","0.105648","0.095329","6.06K","-2.88%"
"2019년 07월 12일","0.105151","0.098446","0.107940","0.097517","10.63K","6.81%"
"2019년 07월 11일","0.098446","0.110799","0.111267","0.094946","1.18K","-11.15%"
"2019년 07월 10일","0.110799","0.120193","0.121658","0.107430","21.44K","-7.82%"
"2019년 07월 09일","0.120193","0.119132","0.120193","0.082825","133.86K","0.89%"
"2019년 07월 08일","0.119132","0.124260","0.125273","0.119132","0.34K","-4.13%"
"2019년 07월 07일","0.124260","0.122307","0.130591","0.122307","97.85K","1.60%"
"2019년 07월 06일","0.122307","0.115701","0.124127","0.115701","2.25K","5.71%"
"2019년 07월 05일","0.115701","0.116308","0.117254","0.114552","5.81K","-0.52%"
"2019년 07월 04일","0.116308","0.115617","0.118712","0.112568","13.92K","0.60%"
"2019년 07월 03일","0.115617","0.121486","0.122025","0.114276","26.84K","-4.83%"
"2019년 07월 02일","0.121486","0.127548","0.127548","0.118549","10.70K","-4.75%"
"2019년 07월 01일","0.127548","0.122851","0.133600","0.122692","7.29K","3.82%"
"2019년 06월 30일","0.122851","0.124999","0.127813","0.117047","13.06K","-1.72%"
"2019년 06월 29일","0.124999","0.122689","0.124999","0.116674","33.93K","1.88%"
"2019년 06월 28일","0.122689","0.117894","0.123476","0.115317","4.08K","4.07%"
"2019년 06월 27일","0.117894","0.127220","0.128800","0.114375","503.67K","-7.33%"
"2019년 06월 26일","0.127220","0.135011","0.135745","0.125114","504.43K","-5.77%"
"2019년 06월 25일","0.135011","0.135750","0.140432","0.134201","77.03K","-0.54%"
"2019년 06월 24일","0.135750","0.137427","0.137779","0.134717","15.31K","-1.22%"
"2019년 06월 23일","0.137427","0.135117","0.141222","0.135117","17.92K","1.71%"
"2019년 06월 22일","0.135117","0.136655","0.138470","0.131679","64.61K","-1.13%"
"2019년 06월 21일","0.136655","0.135366","0.137619","0.133686","20.31K","0.95%"
"2019년 06월 20일","0.135366","0.142295","0.142476","0.133439","106.10K","-4.87%"
"2019년 06월 19일","0.142295","0.139608","0.143516","0.139450","9.65K","1.92%"
"2019년 06월 18일","0.139608","0.145615","0.145928","0.139036","33.19K","-4.12%"
"2019년 06월 17일","0.145615","0.148502","0.149967","0.144712","31.14K","-1.94%"
"2019년 06월 16일","0.148502","0.147925","0.148757","0.144520","36.88K","0.39%"
"2019년 06월 15일","0.147925","0.145047","0.149775","0.145047","2.38K","1.98%"
"2019년 06월 14일","0.145047","0.150069","0.155408","0.141409","10.67K","-3.35%"
"2019년 06월 13일","0.150069","0.156262","0.156977","0.149964","4.36K","-3.96%"
"2019년 06월 12일","0.156262","0.159216","0.159216","0.155138","9.05K","-1.86%"
"2019년 06월 11일","0.159216","0.151405","0.160949","0.148964","37.53K","5.16%"
"2019년 06월 10일","0.151405","0.142119","0.152434","0.142119","16.42K","6.53%"
"2019년 06월 09일","0.142119","0.152441","0.153220","0.142119","22.93K","-6.77%"
"2019년 06월 08일","0.152441","0.152675","0.154650","0.148352","68.04K","-0.15%"
"2019년 06월 07일","0.152675","0.150000","0.156417","0.144205","59.89K","1.78%"
"2019년 06월 06일","0.150000","0.141419","0.150000","0.141419","5.30K","6.07%"
"2019년 06월 05일","0.141419","0.141822","0.149715","0.137535","89.37K","-0.28%"
"2019년 06월 04일","0.141822","0.150000","0.151138","0.139076","10.56K","-5.45%"
"2019년 06월 03일","0.150000","0.164683","0.164683","0.150000","19.25K","-8.92%"
"2019년 06월 02일","0.164683","0.150709","0.171325","0.147500","62.25K","9.27%"
"2019년 06월 01일","0.150709","0.153836","0.153836","0.149266","23.92K","-2.03%"
"2019년 05월 31일","0.153836","0.151305","0.153836","0.146489","76.45K","1.67%"
"2019년 05월 30일","0.151305","0.166682","0.170856","0.148319","69.92K","-9.23%"
"2019년 05월 29일","0.166682","0.165192","0.174966","0.162768","27.73K","0.90%"
"2019년 05월 28일","0.165192","0.164442","0.166083","0.159924","85.07K","0.46%"
"2019년 05월 27일","0.164442","0.161368","0.166956","0.159530","10.63K","1.91%"
"2019년 05월 26일","0.161368","0.167227","0.172440","0.157039","25.51K","-3.50%"
"2019년 05월 25일","0.167227","0.161631","0.171368","0.160938","3.41K","3.46%"
"2019년 05월 24일","0.161631","0.167875","0.175189","0.160401","17.26K","-3.72%"
"2019년 05월 23일","0.167875","0.155803","0.169406","0.154029","4.62K","7.75%"
"2019년 05월 22일","0.155803","0.169969","0.190000","0.152207","145.13K","-8.33%"
"2019년 05월 21일","0.169969","0.153515","0.173866","0.148294","72.39K","10.72%"
"2019년 05월 20일","0.153515","0.151591","0.153515","0.145473","38.02K","1.27%"
"2019년 05월 19일","0.151591","0.146804","0.153469","0.095329","70.74K","3.26%"
"2019년 05월 18일","0.146804","0.160597","0.161063","0.143403","73.21K","-8.59%"
"2019년 05월 17일","0.160597","0.151195","0.161000","0.132050","35.22K","6.22%"
"2019년 05월 16일","0.151195","0.154033","0.167605","0.143860","111.00K","-1.84%"
"2019년 05월 15일","0.154033","0.143214","0.157500","0.140440","29.50K","7.55%"
"2019년 05월 14일","0.143214","0.134957","0.143814","0.134957","20.44K","6.12%"
"2019년 05월 13일","0.134957","0.133500","0.142337","0.131029","16.78K","1.09%"
"2019년 05월 12일","0.133500","0.141930","0.149999","0.129770","144.08K","-5.94%"
"2019년 05월 11일","0.141930","0.136746","0.147607","0.134300","178.57K","3.79%"
"2019년 05월 10일","0.136746","0.117065","0.141460","0.117065","18.34K","16.81%"
"2019년 05월 09일","0.117065","0.132223","0.132708","0.116260","56.70K","-11.46%"
"2019년 05월 08일","0.132223","0.134814","0.136952","0.130714","7.25K","-1.92%"
"2019년 05월 07일","0.134814","0.144343","0.147140","0.134058","4.76K","-6.60%"
"2019년 05월 06일","0.144343","0.146206","0.146903","0.140319","3.35K","-1.27%"
"2019년 05월 05일","0.146206","0.142514","0.147316","0.140304","1.37K","2.59%"
"2019년 05월 04일","0.142514","0.149448","0.149803","0.137407","5.17K","-4.64%"
"2019년 05월 03일","0.149448","0.151376","0.154641","0.146839","3.24K","-1.27%"
"2019년 05월 02일","0.151376","0.149018","0.153776","0.148557","0.91K","1.58%"
"2019년 05월 01일","0.149018","0.151586","0.153102","0.146430","1.35K","-1.69%"
"2019년 04월 30일","0.151586","0.147262","0.151615","0.144991","4.25K","2.94%"
"2019년 04월 29일","0.147262","0.154169","0.157781","0.145861","8.69K","-4.48%"
"2019년 04월 28일","0.154169","0.160051","0.161896","0.153925","6.73K","-3.67%"
"2019년 04월 27일","0.160051","0.156489","0.161736","0.155772","26.14K","2.28%"
"2019년 04월 26일","0.156489","0.153314","0.160619","0.146597","21.76K","2.07%"
"2019년 04월 25일","0.153314","0.159187","0.171655","0.150000","44.43K","-3.69%"
"2019년 04월 24일","0.159187","0.173480","0.173480","0.152000","26.58K","-8.24%"
"2019년 04월 23일","0.173480","0.187334","0.187744","0.172512","10.23K","-7.40%"
"2019년 04월 22일","0.187334","0.186594","0.192337","0.180000","19.97K","0.40%"
"2019년 04월 21일","0.186594","0.200131","0.200131","0.178073","83.95K","-6.76%"
"2019년 04월 20일","0.200131","0.187898","0.209049","0.186076","118.60K","6.51%"
"2019년 04월 19일","0.187898","0.178492","0.196143","0.169638","29.33K","5.27%"
"2019년 04월 18일","0.178492","0.169772","0.180614","0.151510","119.51K","5.14%"
"2019년 04월 17일","0.169772","0.150293","0.175188","0.148506","47.92K","12.96%"
"2019년 04월 16일","0.150293","0.147333","0.154469","0.145000","8.38K","2.01%"
"2019년 04월 15일","0.147333","0.160105","0.162768","0.146471","17.07K","-7.98%"
"2019년 04월 14일","0.160105","0.161174","0.172827","0.159368","35.10K","-0.66%"
"2019년 04월 13일","0.161174","0.142147","0.175146","0.142147","105.84K","13.39%"
"2019년 04월 12일","0.142147","0.138291","0.146906","0.132731","25.64K","2.79%"
"2019년 04월 11일","0.138291","0.147494","0.147579","0.120509","23.88K","-6.24%"
"2019년 04월 10일","0.147494","0.149669","0.150589","0.143445","41.82K","-1.45%"
"2019년 04월 09일","0.149669","0.144619","0.156685","0.143284","27.90K","3.49%"
"2019년 04월 08일","0.144619","0.155186","0.157771","0.140002","80.98K","-6.81%"
"2019년 04월 07일","0.155186","0.152605","0.156891","0.151000","15.07K","1.69%"
"2019년 04월 06일","0.152605","0.156429","0.157742","0.150000","3.06K","-2.44%"
"2019년 04월 05일","0.156429","0.164341","0.165084","0.151923","25.54K","-4.81%"
"2019년 04월 04일","0.164341","0.147847","0.175833","0.147847","207.84K","11.16%"
"2019년 04월 03일","0.147847","0.152598","0.158117","0.143702","117.03K","-3.11%"
"2019년 04월 02일","0.152598","0.148045","0.160000","0.145020","25.36K","3.08%"
"2019년 04월 01일","0.148045","0.153753","0.153753","0.145203","11.92K","-3.71%"
"2019년 03월 31일","0.153753","0.150400","0.162116","0.147136","15.67K","2.23%"
"2019년 03월 30일","0.150400","0.158783","0.160103","0.145651","53.06K","-5.28%"
"2019년 03월 29일","0.158783","0.163332","0.163332","0.158783","11.84K","-2.79%"
"2019년 03월 28일","0.163332","0.166287","0.166755","0.162420","4.19K","-1.78%"
"2019년 03월 27일","0.166287","0.164274","0.168623","0.160275","20.38K","1.23%"
"2019년 03월 26일","0.164274","0.168675","0.168675","0.157013","18.84K","-2.61%"
"2019년 03월 25일","0.168675","0.185567","0.185567","0.164852","38.44K","-9.10%"
"2019년 03월 24일","0.185567","0.182799","0.185567","0.173149","36.42K","1.51%"
"2019년 03월 23일","0.182799","0.190569","0.190569","0.180349","10.14K","-4.08%"
"2019년 03월 22일","0.190569","0.189839","0.195521","0.185848","15.70K","0.38%"
"2019년 03월 21일","0.189839","0.187300","0.197296","0.179085","20.90K","1.36%"
"2019년 03월 20일","0.187300","0.188858","0.193671","0.181066","10.03K","-0.83%"
"2019년 03월 19일","0.188858","0.200850","0.202955","0.178618","64.66K","-5.97%"
"2019년 03월 18일","0.200850","0.167160","0.219967","0.161530","201.56K","20.15%"
"2019년 03월 17일","0.167160","0.165731","0.169302","0.156726","24.61K","0.86%"
"2019년 03월 16일","0.165731","0.171254","0.172407","0.162528","20.41K","-3.23%"
"2019년 03월 15일","0.171254","0.165828","0.174905","0.163898","21.11K","3.27%"
"2019년 03월 14일","0.165828","0.177730","0.177730","0.163793","38.95K","-6.70%"
"2019년 03월 13일","0.177730","0.187129","0.191262","0.164241","81.90K","-5.02%"
"2019년 03월 12일","0.187129","0.162407","0.190895","0.143388","153.35K","16.14%"
"2019년 03월 11일","0.161124","0.195134","0.203652","0.157971","58.71K","-17.43%"
"2019년 03월 10일","0.195134","0.201456","0.223497","0.180791","163.76K","-3.14%"
"2019년 03월 09일","0.201456","0.212314","0.249988","0.186036","417.44K","-5.11%"
"2019년 03월 08일","0.212314","0.101930","0.221276","0.098749","446.26K","108.29%"
"2019년 03월 07일","0.101930","0.098880","0.104360","0.091706","21.55K","3.08%"
"2019년 03월 06일","0.098880","0.101082","0.106582","0.095643","53.75K","-2.18%"
"2019년 03월 05일","0.101082","0.077341","0.105339","0.077341","38.72K","30.70%"
"2019년 03월 04일","0.077341","0.081370","0.082788","0.073479","22.83K","-4.95%"
"2019년 03월 03일","0.081370","0.084081","0.084962","0.078292","38.04K","-3.22%"
"2019년 03월 02일","0.084081","0.077065","0.088614","0.071701","44.66K","9.10%"
"2019년 03월 01일","0.077065","0.082069","0.082220","0.076440","120.19K","-6.10%"
"2019년 02월 28일","0.082069","0.070050","0.088010","0.070050","140.44K","17.16%"
"2019년 02월 27일","0.070050","0.083136","0.085138","0.069843","133.96K","-15.74%"
"2019년 02월 26일","0.083136","0.079101","0.102975","0.072858","187.28K","5.10%"
"2019년 02월 25일","0.079101","0.035868","0.093226","0.035868","377.74K","120.54%"
"2019년 02월 24일","0.035868","0.039158","0.039815","0.035040","93.21K","-8.40%"
"2019년 02월 23일","0.039158","0.038768","0.039352","0.037932","56.48K","1.01%"
"2019년 02월 22일","0.038768","0.036446","0.040365","0.036446","90.75K","6.37%"
"2019년 02월 21일","0.036446","0.036995","0.037515","0.035276","42.06K","-1.48%"
"2019년 02월 20일","0.036995","0.032267","0.038014","0.032267","2.39K","14.65%"
"2019년 02월 19일","0.032267","0.035412","0.035412","0.032267","0.11K","-8.88%"
