"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 01월 29일","0.01160","0.01150","0.01170","0.01130","6.05M","0.87%"
"2020년 01월 28일","0.01150","0.01140","0.01190","0.01120","9.23M","0.88%"
"2020년 01월 27일","0.01140","0.01160","0.01240","0.01130","12.42M","-1.72%"
"2020년 01월 26일","0.01160","0.01200","0.01240","0.01150","11.16M","-4.13%"
"2020년 01월 25일","0.01210","0.01110","0.01260","0.01060","18.13M","9.01%"
"2020년 01월 24일","0.01110","0.01020","0.01110","0.01020","9.89M","8.82%"
"2020년 01월 23일","0.01020","0.01080","0.01080","0.01020","9.98M","-5.56%"
"2020년 01월 22일","0.01080","0.01040","0.01090","0.01040","7.86M","3.85%"
"2020년 01월 21일","0.01040","0.01060","0.01070","0.01020","4.24M","-1.89%"
"2020년 01월 20일","0.01060","0.01080","0.01100","0.01050","4.70M","-1.85%"
"2020년 01월 19일","0.01080","0.01190","0.01190","0.01050","9.82M","-9.24%"
"2020년 01월 18일","0.01190","0.01160","0.01220","0.01140","14.28M","2.59%"
"2020년 01월 17일","0.01160","0.01160","0.01190","0.01090","14.46M","0.00%"
"2020년 01월 16일","0.01160","0.01050","0.01170","0.01040","14.48M","11.54%"
"2020년 01월 15일","0.01040","0.01020","0.01070","0.01020","7.57M","1.96%"
"2020년 01월 14일","0.01020","0.01050","0.01080","0.01010","7.42M","-2.86%"
"2020년 01월 13일","0.01050","0.01100","0.01100","0.01050","3.51M","-4.55%"
"2020년 01월 12일","0.01100","0.01130","0.01140","0.01090","7.74M","-2.65%"
"2020년 01월 11일","0.01130","0.01050","0.01150","0.01040","10.92M","7.62%"
"2020년 01월 10일","0.01050","0.01010","0.01110","0.01010","18.14M","3.96%"
"2020년 01월 09일","0.01010","0.01030","0.01060","0.01000","9.06M","-1.94%"
"2020년 01월 08일","0.01030","0.01060","0.01070","0.01010","7.81M","-2.83%"
"2020년 01월 07일","0.01060","0.01110","0.01120","0.01060","10.88M","-4.50%"
"2020년 01월 06일","0.01110","0.01150","0.01170","0.01090","8.86M","-3.48%"
"2020년 01월 05일","0.01150","0.01110","0.01260","0.01100","13.09M","3.60%"
"2020년 01월 04일","0.01110","0.01040","0.01210","0.01010","11.84M","6.73%"
"2020년 01월 03일","0.01040","0.01010","0.01070","0.01000","7.31M","2.97%"
"2020년 01월 02일","0.01010","0.01030","0.01080","0.00990","8.05M","-1.94%"
"2020년 01월 01일","0.01030","0.01020","0.01090","0.01020","8.71M","0.98%"
"2019년 12월 31일","0.01020","0.01100","0.01180","0.01020","15.19M","-7.27%"
"2019년 12월 30일","0.01100","0.01310","0.01320","0.01100","18.94M","-16.03%"
"2019년 12월 29일","0.01310","0.01430","0.01430","0.01290","12.62M","-8.39%"
"2019년 12월 28일","0.01430","0.01420","0.01470","0.01410","7.46M","0.70%"
"2019년 12월 27일","0.01420","0.01470","0.01470","0.01390","12.77M","-3.40%"
"2019년 12월 26일","0.01470","0.01470","0.01510","0.01470","7.95M","0.00%"
"2019년 12월 25일","0.01470","0.01520","0.01570","0.01470","10.51M","-3.29%"
"2019년 12월 24일","0.01520","0.01560","0.01580","0.01500","12.52M","-2.56%"
"2019년 12월 23일","0.01560","0.01860","0.01870","0.01490","26.75M","-16.13%"
"2019년 12월 22일","0.01860","0.01830","0.02000","0.01810","16.62M","1.64%"
"2019년 12월 21일","0.01830","0.01880","0.01920","0.01800","12.85M","-2.66%"
"2019년 12월 20일","0.01880","0.01810","0.01930","0.01800","19.01M","3.87%"
"2019년 12월 19일","0.01810","0.01940","0.01950","0.01800","13.57M","-6.70%"
"2019년 12월 18일","0.01940","0.01840","0.02020","0.01790","18.61M","5.43%"
"2019년 12월 17일","0.01840","0.02090","0.02120","0.01840","16.42M","-11.96%"
"2019년 12월 16일","0.02090","0.02280","0.02320","0.02090","19.64M","-8.33%"
"2019년 12월 15일","0.02280","0.02320","0.02330","0.02240","9.85M","-1.72%"
"2019년 12월 14일","0.02320","0.02340","0.02430","0.02310","16.25M","-0.85%"
"2019년 12월 13일","0.02340","0.02330","0.02430","0.02330","13.25M","0.43%"
"2019년 12월 12일","0.02330","0.02470","0.02490","0.02320","14.68M","-5.67%"
"2019년 12월 11일","0.02470","0.02340","0.02520","0.02340","17.01M","5.56%"
"2019년 12월 10일","0.02340","0.02530","0.02530","0.02200","24.74M","-7.51%"
