날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 03월 26일,59.031,59.277,59.444,57.79,8.99M,-0.41%
2019년 03월 25일,59.272,59.986,63.161,58.484,12.22M,-1.19%
2019년 03월 24일,59.985,61.044,61.044,59.256,10.93M,-1.74%
2019년 03월 23일,61.044,59.44,61.677,59.141,12.32M,2.69%
2019년 03월 22일,59.444,58.79,59.7,58.305,9.78M,1.11%
2019년 03월 21일,58.79,60.442,60.722,57.633,11.11M,-2.72%
2019년 03월 20일,60.437,59.647,60.707,57.461,12.29M,1.33%
2019년 03월 19일,59.643,59.338,60.034,58.559,11.03M,0.51%
2019년 03월 18일,59.338,60.668,62.571,58.486,13.66M,-2.19%
2019년 03월 17일,60.668,61.322,61.438,59.904,10.14M,-1.07%
2019년 03월 16일,61.321,58.614,61.978,58.548,13.90M,4.63%
2019년 03월 15일,58.61,56.055,59.131,56.055,11.36M,4.56%
2019년 03월 14일,56.054,55.448,57.836,53.831,11.01M,1.09%
2019년 03월 13일,55.45,56.705,56.9,54.607,10.40M,-2.22%
2019년 03월 12일,56.707,54.965,57.04,52.689,14.16M,3.17%
2019년 03월 11일,54.964,56.8,57.436,54.303,14.12M,-3.24%
2019년 03월 10일,56.805,57.989,58.1,56.13,11.85M,-2.05%
2019년 03월 09일,57.992,55.779,59.515,55.594,15.23M,3.96%
2019년 03월 08일,55.781,56.839,57.569,54.625,15.33M,-1.86%
2019년 03월 07일,56.836,55.501,58.949,54.197,22.81M,2.41%
2019년 03월 06일,55.5,52.688,56.514,51.544,19.01M,5.34%
2019년 03월 05일,52.689,45.952,54.102,45.576,19.78M,14.66%
2019년 03월 04일,45.952,47.979,48.253,44.984,10.98M,-4.23%
2019년 03월 03일,47.979,48.619,49.115,47.463,9.06M,-1.30%
2019년 03월 02일,48.609,47.188,49.434,46.771,10.75M,3.01%
2019년 03월 01일,47.189,45.822,48.979,45.755,11.04M,2.99%
2019년 02월 28일,45.82,45.158,46.54,44.972,9.62M,1.47%
2019년 02월 27일,45.158,45.002,45.668,43.066,8.96M,0.32%
2019년 02월 26일,45.013,45.652,46.112,44.47,7.61M,-1.40%
2019년 02월 25일,45.651,43.847,46.927,43.806,9.17M,4.15%
2019년 02월 24일,43.834,51.424,53.406,42.723,14.25M,-14.76%
2019년 02월 23일,51.424,49.399,51.795,48.237,9.05M,4.10%
2019년 02월 22일,49.399,49.043,49.878,48.403,8.48M,0.73%
2019년 02월 21일,49.04,51.653,51.746,48.125,9.50M,-5.10%
2019년 02월 20일,51.674,47.435,52.188,46.669,11.83M,8.94%
2019년 02월 19일,47.433,47.939,48.999,46.833,10.29M,-1.05%
2019년 02월 18일,47.939,43.962,48.822,43.798,12.39M,9.03%
2019년 02월 17일,43.969,43.422,44.982,42.855,8.32M,1.26%
2019년 02월 16일,43.422,42.635,44.313,42.403,8.03M,1.85%
2019년 02월 15일,42.635,41.399,44.326,41.353,8.87M,2.99%
2019년 02월 14일,41.398,41.741,42.47,40.721,7.63M,-0.87%
2019년 02월 13일,41.763,43.946,44.642,41.002,8.59M,-4.96%
2019년 02월 12일,43.94,43.04,44.504,42.239,7.87M,2.11%
2019년 02월 11일,43.034,46.864,46.904,42.174,9.35M,-8.16%
2019년 02월 10일,46.858,44.707,47.293,42.398,10.12M,4.81%
2019년 02월 09일,44.709,43.144,46.151,42.248,10.31M,3.63%
2019년 02월 08일,43.144,33.328,44.657,32.976,15.28M,29.45%
2019년 02월 07일,33.327,32.894,33.719,32.868,5.02M,1.31%
2019년 02월 06일,32.896,34.394,34.525,32.441,6.68M,-4.35%
2019년 02월 05일,34.392,34.174,34.598,33.765,5.41M,0.64%
2019년 02월 04일,34.174,33.514,34.544,33.447,5.33M,1.97%
2019년 02월 03일,33.514,34.629,34.907,32.978,7.22M,-3.21%
2019년 02월 02일,34.625,32.753,34.954,32.488,7.65M,5.71%
2019년 02월 01일,32.754,31.429,33.615,30.872,8.94M,4.22%
2019년 01월 31일,31.428,31.711,32.312,31.213,6.56M,-0.88%
2019년 01월 30일,31.708,30.93,32.023,30.621,6.71M,2.51%
2019년 01월 29일,30.93,31.007,31.339,30.13,6.52M,-0.24%
2019년 01월 28일,31.006,32.328,32.552,30.132,7.96M,-4.05%
2019년 01월 27일,32.315,32.899,33.196,31.633,7.01M,-1.78%
2019년 01월 26일,32.9,32.774,33.864,32.645,6.41M,0.38%
2019년 01월 25일,32.775,32.542,32.977,32.001,6.28M,0.72%
2019년 01월 24일,32.54,31.757,32.904,31.112,5.64M,2.47%
2019년 01월 23일,31.757,31.496,32.202,31.349,6.03M,0.83%
2019년 01월 22일,31.494,30.843,31.97,29.66,6.98M,2.11%
2019년 01월 21일,30.843,30.638,31.178,30.483,5.95M,0.75%
2019년 01월 20일,30.613,32.081,33.04,30.299,7.20M,-4.59%
2019년 01월 19일,32.086,30.87,32.91,30.87,6.04M,3.93%
2019년 01월 18일,30.872,31.444,31.535,30.546,5.68M,-1.84%
2019년 01월 17일,31.451,31.308,31.523,30.162,6.73M,0.46%
2019년 01월 16일,31.307,30.886,31.836,30.59,5.73M,1.35%
2019년 01월 15일,30.89,31.843,32.248,30.278,5.29M,-2.99%
