날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 07월 28일,7.23,7.09,7.39,6.92,11.93M,1.93%
2020년 07월 27일,7.09,7.49,7.5,6.54,23.53M,-5.31%
2020년 07월 26일,7.49,7.67,7.94,7.24,14.61M,-2.36%
2020년 07월 25일,7.67,7.44,7.79,7.39,9.97M,3.17%
2020년 07월 24일,7.44,7.9,7.93,7.4,10.18M,-5.83%
2020년 07월 23일,7.9,7.47,8.07,7.42,14.93M,5.71%
2020년 07월 22일,7.47,7.31,7.62,7.09,13.32M,2.24%
2020년 07월 21일,7.31,7.25,7.67,6.99,15.17M,0.83%
2020년 07월 20일,7.25,8.08,8.13,7.18,14.80M,-10.38%
2020년 07월 19일,8.09,7.97,8.2,7.79,9.10M,1.48%
2020년 07월 18일,7.97,8.26,8.26,7.77,15.70M,-3.56%
2020년 07월 17일,8.26,8.36,8.61,8.21,12.52M,-1.20%
2020년 07월 16일,8.36,8.64,8.83,7.98,27.92M,-3.27%
2020년 07월 15일,8.64,8.13,8.83,7.85,27.34M,6.34%
2020년 07월 14일,8.13,7.17,8.31,7,32.94M,13.31%
2020년 07월 13일,7.17,7.35,8.42,6.89,41.82M,-2.38%
2020년 07월 12일,7.35,6.1,7.37,6.1,25.22M,20.41%
2020년 07월 11일,6.1,6.14,6.27,5.98,7.54M,-0.61%
2020년 07월 10일,6.14,6.08,6.2,5.72,14.18M,0.92%
2020년 07월 09일,6.08,6.5,6.5,5.73,18.29M,-6.33%
2020년 07월 08일,6.5,5.72,6.53,5.61,23.55M,13.58%
2020년 07월 07일,5.72,5.36,5.88,5.34,19.02M,6.71%
2020년 07월 06일,5.36,4.75,5.48,4.74,15.50M,12.71%
2020년 07월 05일,4.75,4.82,4.83,4.62,4.85M,-1.34%
2020년 07월 04일,4.82,4.73,4.85,4.72,3.94M,1.79%
2020년 07월 03일,4.73,4.8,4.89,4.71,6.14M,-1.27%
2020년 07월 02일,4.8,4.71,4.92,4.61,10.24M,1.89%
2020년 07월 01일,4.71,4.56,4.73,4.53,5.20M,3.11%
2020년 06월 30일,4.56,4.62,4.66,4.54,3.99M,-1.13%
2020년 06월 29일,4.62,4.58,4.65,4.43,6.20M,0.90%
2020년 06월 28일,4.58,4.41,4.62,4.37,6.56M,3.64%
2020년 06월 27일,4.41,4.68,4.69,4.31,8.23M,-5.76%
2020년 06월 26일,4.68,4.81,4.86,4.65,7.30M,-2.62%
2020년 06월 25일,4.81,4.71,4.84,4.52,9.64M,2.23%
2020년 06월 24일,4.71,4.8,4.94,4.51,13.64M,-1.89%
2020년 06월 23일,4.8,4.49,4.94,4.43,13.99M,6.94%
2020년 06월 22일,4.49,4.18,4.49,4.18,6.20M,7.21%
2020년 06월 21일,4.18,4.18,4.2,4.14,1.88M,0.00%
2020년 06월 20일,4.18,4.1,4.21,4.07,3.40M,1.92%
2020년 06월 19일,4.1,4.14,4.18,4.06,3.47M,-1.02%
2020년 06월 18일,4.14,4.16,4.25,4.1,4.43M,-0.49%
2020년 06월 17일,4.16,4.05,4.19,3.97,5.65M,2.90%
2020년 06월 16일,4.05,3.93,4.09,3.9,4.93M,3.07%
