날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 11월 18일,0.021674,0.022796,0.022986,0.020665,473.60M,-4.93%
2020년 11월 17일,0.022796,0.021803,0.023034,0.021252,528.68M,4.56%
2020년 11월 16일,0.021803,0.01987,0.022171,0.019628,428.36M,9.77%
2020년 11월 15일,0.019863,0.020108,0.021476,0.019231,410.62M,-1.21%
2020년 11월 14일,0.020105,0.020202,0.020327,0.019454,169.47M,-0.50%
2020년 11월 13일,0.020207,0.019176,0.0204,0.019171,210.96M,5.36%
2020년 11월 12일,0.019178,0.020178,0.020435,0.019007,240.18M,-4.95%
2020년 11월 11일,0.020178,0.020202,0.020826,0.020045,252.95M,-0.12%
2020년 11월 10일,0.020203,0.01931,0.02044,0.019051,337.27M,4.59%
2020년 11월 09일,0.019315,0.019259,0.019419,0.018548,165.98M,0.29%
2020년 11월 08일,0.019259,0.018481,0.019637,0.018276,224.52M,4.18%
2020년 11월 07일,0.018486,0.020463,0.020882,0.017722,589.68M,-9.65%
2020년 11월 06일,0.020461,0.018806,0.02049,0.018588,495.78M,8.80%
2020년 11월 05일,0.018806,0.017448,0.018851,0.017446,288.77M,7.77%
2020년 11월 04일,0.017449,0.017371,0.017577,0.016685,178.23M,0.45%
2020년 11월 03일,0.017371,0.017143,0.017384,0.01658,212.64M,1.33%
2020년 11월 02일,0.017143,0.017884,0.018092,0.017114,267.25M,-4.09%
2020년 11월 01일,0.017875,0.017656,0.018046,0.017448,180.80M,1.24%
2020년 10월 31일,0.017656,0.017456,0.017941,0.017303,196.98M,1.15%
2020년 10월 30일,0.017455,0.017504,0.017956,0.016634,293.34M,-0.14%
2020년 10월 29일,0.01748,0.017706,0.018015,0.017321,366.94M,-1.27%
2020년 10월 28일,0.017705,0.018554,0.018587,0.017377,486.28M,-4.58%
2020년 10월 27일,0.018554,0.018319,0.019007,0.018225,420.41M,1.29%
2020년 10월 26일,0.018319,0.018929,0.019205,0.018043,251.76M,-3.22%
2020년 10월 25일,0.018929,0.019418,0.019706,0.018817,293.23M,-2.51%
2020년 10월 24일,0.019416,0.019713,0.020143,0.019288,217.95M,-1.50%
2020년 10월 23일,0.019713,0.019472,0.01994,0.019085,258.84M,1.24%
2020년 10월 22일,0.019472,0.018551,0.019946,0.018493,350.97M,4.93%
2020년 10월 21일,0.018556,0.018246,0.019081,0.018136,345.98M,1.67%
2020년 10월 20일,0.018251,0.01975,0.020613,0.017924,542.97M,-7.56%
2020년 10월 19일,0.019744,0.018425,0.019959,0.01775,643.10M,7.16%
2020년 10월 18일,0.018425,0.01811,0.018516,0.01804,294.95M,1.79%
2020년 10월 17일,0.0181,0.018029,0.018369,0.017778,161.56M,0.40%
2020년 10월 16일,0.018029,0.018646,0.018823,0.017216,307.43M,-3.33%
2020년 10월 15일,0.018651,0.019011,0.019286,0.018361,287.39M,-1.88%
2020년 10월 14일,0.019009,0.019986,0.020044,0.018259,368.87M,-4.89%
2020년 10월 13일,0.019986,0.020258,0.020655,0.019695,321.52M,-1.34%
2020년 10월 12일,0.020258,0.020568,0.021083,0.020051,489.82M,-1.48%
2020년 10월 11일,0.020562,0.019737,0.020763,0.019366,397.36M,4.18%
2020년 10월 10일,0.019737,0.020157,0.020781,0.019314,490.41M,-2.08%
2020년 10월 09일,0.020156,0.019219,0.020459,0.018549,453.83M,4.88%
2020년 10월 08일,0.019218,0.018893,0.01956,0.01761,513.17M,1.72%
2020년 10월 07일,0.018893,0.01819,0.019298,0.017463,525.06M,3.87%
2020년 10월 06일,0.01819,0.020704,0.020738,0.01779,908.86M,-12.13%
2020년 10월 05일,0.020701,0.021282,0.021692,0.020106,1.00B,-2.73%
2020년 10월 04일,0.021282,0.018575,0.021419,0.018302,771.69M,14.57%
2020년 10월 03일,0.018577,0.018022,0.01955,0.017436,578.13M,3.08%
2020년 10월 02일,0.018022,0.019442,0.019565,0.016412,1.08B,-7.30%
2020년 10월 01일,0.019442,0.019528,0.020701,0.018198,1.27B,-0.42%
2020년 09월 30일,0.019525,0.017475,0.019859,0.016889,1.44B,11.73%
2020년 09월 29일,0.017475,0.01511,0.017921,0.015057,885.76M,15.65%
2020년 09월 28일,0.01511,0.015496,0.016185,0.015086,326.08M,-2.56%
2020년 09월 27일,0.015506,0.016319,0.016559,0.015115,359.34M,-4.98%
2020년 09월 26일,0.016319,0.015946,0.016579,0.015841,331.82M,2.34%
2020년 09월 25일,0.015946,0.014604,0.01635,0.014401,597.03M,9.18%
2020년 09월 24일,0.014604,0.013859,0.014701,0.013596,449.26M,5.38%
2020년 09월 23일,0.013859,0.014163,0.014643,0.01295,571.98M,-2.14%
2020년 09월 22일,0.014163,0.013774,0.014349,0.01344,715.91M,3.03%
2020년 09월 21일,0.013746,0.015712,0.01606,0.012932,934.43M,-12.51%
2020년 09월 20일,0.015712,0.01687,0.01693,0.015308,297.78M,-6.87%
2020년 09월 19일,0.016871,0.01706,0.017204,0.016454,262.03M,-1.14%
2020년 09월 18일,0.017064,0.016634,0.017355,0.016428,376.46M,2.59%
2020년 09월 17일,0.016634,0.016878,0.017527,0.016167,365.29M,-1.44%
2020년 09월 16일,0.016878,0.015641,0.016913,0.015106,482.68M,7.90%
2020년 09월 15일,0.015641,0.016775,0.016955,0.015592,459.84M,-6.76%
2020년 09월 14일,0.016775,0.016669,0.017004,0.016152,331.58M,0.64%
2020년 09월 13일,0.016668,0.017785,0.017799,0.016064,323.80M,-6.28%
2020년 09월 12일,0.017785,0.017244,0.017905,0.016895,284.06M,3.13%
2020년 09월 11일,0.017245,0.017287,0.017423,0.016541,330.46M,-0.24%
2020년 09월 10일,0.017287,0.016473,0.01786,0.016465,466.84M,4.93%
2020년 09월 09일,0.016475,0.015532,0.016937,0.015263,550.62M,6.07%
2020년 09월 08일,0.015532,0.015314,0.016635,0.014732,658.72M,1.43%
2020년 09월 07일,0.015314,0.015281,0.015739,0.013962,783.17M,0.21%
2020년 09월 06일,0.015281,0.014931,0.015718,0.013919,919.45M,2.35%
2020년 09월 05일,0.014931,0.016599,0.017156,0.013334,1.27B,-10.05%
2020년 09월 04일,0.016598,0.015834,0.017216,0.015067,1.32B,4.83%
2020년 09월 03일,0.015834,0.020374,0.020524,0.015132,1.71B,-22.28%
2020년 09월 02일,0.020374,0.021894,0.022508,0.018784,1.59B,-6.97%
2020년 09월 01일,0.021899,0.022406,0.02323,0.021747,1.76B,-2.27%
