"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 10월 25일","0.25191","0.23568","0.25561","0.22880","31.83M","6.88%"
"2019년 10월 24일","0.23569","0.24089","0.25575","0.23245","34.83M","-1.96%"
"2019년 10월 23일","0.24040","0.24058","0.25812","0.22391","53.41M","-0.08%"
"2019년 10월 22일","0.24059","0.21563","0.24793","0.21135","33.46M","11.57%"
"2019년 10월 21일","0.21563","0.22612","0.22664","0.21451","9.06M","-4.64%"
"2019년 10월 20일","0.22612","0.20939","0.22621","0.20509","13.67M","7.89%"
"2019년 10월 19일","0.20959","0.21896","0.21918","0.20904","6.42M","-4.28%"
"2019년 10월 18일","0.21896","0.22129","0.23017","0.21644","10.64M","-1.06%"
"2019년 10월 17일","0.22131","0.21854","0.23127","0.21346","13.67M","1.27%"
"2019년 10월 16일","0.21854","0.22213","0.22216","0.19937","18.62M","-1.62%"
"2019년 10월 15일","0.22213","0.21477","0.23802","0.21312","26.53M","3.42%"
"2019년 10월 14일","0.21477","0.20347","0.21569","0.20130","14.55M","5.56%"
"2019년 10월 13일","0.20347","0.19668","0.20581","0.19355","11.82M","3.45%"
"2019년 10월 12일","0.19668","0.18944","0.19751","0.18901","6.30M","3.82%"
"2019년 10월 11일","0.18944","0.19484","0.19575","0.18659","8.73M","-2.77%"
"2019년 10월 10일","0.19484","0.20663","0.20730","0.19304","9.80M","-5.71%"
"2019년 10월 09일","0.20663","0.21010","0.21384","0.19782","18.35M","-1.65%"
"2019년 10월 08일","0.21010","0.19402","0.21237","0.19329","10.88M","8.29%"
"2019년 10월 07일","0.19402","0.18579","0.19738","0.18303","11.05M","4.43%"
"2019년 10월 06일","0.18579","0.19679","0.20516","0.18371","14.14M","-5.59%"
"2019년 10월 05일","0.19679","0.18569","0.19741","0.17936","9.37M","5.98%"
"2019년 10월 04일","0.18569","0.18144","0.19970","0.17582","22.72M","2.34%"
"2019년 10월 03일","0.18144","0.16881","0.18572","0.16664","11.91M","7.48%"
"2019년 10월 02일","0.16881","0.16436","0.16931","0.16321","3.42M","2.71%"
"2019년 10월 01일","0.16436","0.17272","0.17377","0.16226","7.44M","-4.84%"
"2019년 09월 30일","0.17272","0.15886","0.17307","0.15217","7.01M","8.88%"
"2019년 09월 29일","0.15864","0.16431","0.16440","0.15703","3.09M","-3.45%"
"2019년 09월 28일","0.16431","0.16766","0.16822","0.15873","4.11M","-2.00%"
"2019년 09월 27일","0.16766","0.15237","0.16854","0.14999","5.50M","10.04%"
"2019년 09월 26일","0.15237","0.16116","0.16886","0.14623","9.88M","-5.46%"
"2019년 09월 25일","0.16116","0.15623","0.16602","0.14899","14.86M","3.16%"
"2019년 09월 24일","0.15623","0.18650","0.19145","0.15593","13.47M","-16.23%"
"2019년 09월 23일","0.18650","0.19142","0.20563","0.18631","11.51M","-2.57%"
"2019년 09월 22일","0.19142","0.20577","0.20653","0.19078","11.73M","-6.98%"
"2019년 09월 21일","0.20577","0.21164","0.22161","0.20395","15.76M","-2.77%"
"2019년 09월 20일","0.21164","0.19558","0.21585","0.19095","16.11M","8.21%"
"2019년 09월 19일","0.19558","0.19751","0.19766","0.18245","10.45M","-0.98%"
"2019년 09월 18일","0.19751","0.18528","0.19803","0.18399","10.86M","6.60%"
"2019년 09월 17일","0.18528","0.17650","0.18708","0.17629","7.00M","4.98%"
"2019년 09월 16일","0.17650","0.17397","0.17754","0.17270","4.99M","1.45%"
"2019년 09월 15일","0.17397","0.17407","0.17517","0.17287","1.68M","-0.05%"
"2019년 09월 14일","0.17407","0.17184","0.17492","0.17039","3.34M","1.29%"
"2019년 09월 13일","0.17184","0.17195","0.17434","0.16956","2.73M","-0.06%"
"2019년 09월 12일","0.17195","0.17065","0.17768","0.16982","6.13M","0.76%"
"2019년 09월 11일","0.17065","0.17229","0.17461","0.16803","5.79M","-0.95%"
"2019년 09월 10일","0.17229","0.17284","0.17779","0.17229","5.88M","-0.32%"
"2019년 09월 09일","0.17284","0.17554","0.17640","0.16506","6.41M","-1.54%"
"2019년 09월 08일","0.17554","0.17387","0.17768","0.17290","3.90M","0.96%"
"2019년 09월 07일","0.17387","0.16644","0.17917","0.16511","5.02M","4.46%"
"2019년 09월 06일","0.16644","0.17303","0.17329","0.16404","5.17M","-3.81%"
"2019년 09월 05일","0.17303","0.17556","0.17646","0.16946","4.64M","-1.44%"
"2019년 09월 04일","0.17556","0.17831","0.18037","0.17519","3.35M","-1.54%"
"2019년 09월 03일","0.17831","0.18337","0.18643","0.17674","7.71M","-2.88%"
"2019년 09월 02일","0.18360","0.17989","0.18360","0.17844","3.64M","2.19%"
"2019년 09월 01일","0.17967","0.17708","0.18196","0.17670","2.84M","1.47%"
"2019년 08월 31일","0.17708","0.17814","0.18187","0.17498","2.01M","-0.60%"
"2019년 08월 30일","0.17814","0.17023","0.17948","0.16875","2.75M","4.65%"
"2019년 08월 29일","0.17023","0.18236","0.18239","0.16639","5.75M","-6.65%"
"2019년 08월 28일","0.18236","0.18885","0.19877","0.17547","5.48M","-3.44%"
"2019년 08월 27일","0.18885","0.18982","0.19028","0.18127","4.23M","-0.51%"
"2019년 08월 26일","0.18982","0.19161","0.19605","0.18644","6.24M","-0.94%"
"2019년 08월 25일","0.19161","0.20312","0.20734","0.19015","7.28M","-5.67%"
"2019년 08월 24일","0.20312","0.20180","0.20748","0.19422","7.29M","0.65%"
"2019년 08월 23일","0.20180","0.19997","0.20299","0.19163","8.49M","0.92%"
"2019년 08월 22일","0.19997","0.18329","0.20437","0.17643","23.55M","9.10%"
"2019년 08월 21일","0.18329","0.17954","0.19010","0.16893","10.39M","2.09%"
"2019년 08월 20일","0.17954","0.18516","0.18579","0.17828","3.67M","-3.04%"
"2019년 08월 19일","0.18516","0.18456","0.18885","0.18353","5.84M","0.32%"
"2019년 08월 18일","0.18456","0.17675","0.18896","0.17599","4.67M","4.42%"
"2019년 08월 17일","0.17675","0.17914","0.18059","0.17568","4.19M","-1.33%"
"2019년 08월 16일","0.17914","0.18757","0.18857","0.17422","10.24M","-4.50%"
"2019년 08월 15일","0.18757","0.16859","0.18824","0.16848","9.32M","11.26%"
"2019년 08월 14일","0.16858","0.19719","0.19874","0.16691","13.62M","-14.51%"
"2019년 08월 13일","0.19719","0.20331","0.20639","0.19202","10.41M","-3.01%"
"2019년 08월 12일","0.20331","0.20845","0.20850","0.20066","6.64M","-2.47%"
"2019년 08월 11일","0.20845","0.20291","0.20991","0.20158","12.17M","2.81%"
"2019년 08월 10일","0.20275","0.19890","0.21537","0.19755","12.29M","1.93%"
"2019년 08월 09일","0.19890","0.20998","0.21200","0.19743","12.29M","-5.28%"
"2019년 08월 08일","0.20998","0.22188","0.23229","0.20707","14.99M","-5.36%"
