"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 06월 09일","1.8877","1.9939","2.0132","1.8338","14.35M","-5.32%"
"2019년 06월 08일","1.9939","2.0174","2.0415","1.9539","16.22M","-1.18%"
"2019년 06월 07일","2.0177","1.9912","2.0710","1.9631","15.65M","1.32%"
"2019년 06월 06일","1.9914","1.9720","2.0073","1.8869","13.69M","0.98%"
"2019년 06월 05일","1.9720","1.9627","2.0211","1.9119","6.78M","0.46%"
"2019년 06월 04일","1.9630","2.0839","2.1011","1.9045","9.54M","-5.79%"
"2019년 06월 03일","2.0835","2.3539","2.3551","2.0552","14.95M","-11.49%"
"2019년 06월 02일","2.3541","2.2210","2.3672","2.2162","12.29M","5.99%"
"2019년 06월 01일","2.2209","2.2593","2.3392","2.2026","12.70M","-1.71%"
"2019년 05월 31일","2.2597","2.1698","2.2701","2.0975","9.44M","4.14%"
"2019년 05월 30일","2.1699","2.2887","2.4772","2.0916","17.87M","-5.19%"
"2019년 05월 29일","2.2887","2.2624","2.3424","2.1209","11.57M","1.17%"
"2019년 05월 28일","2.2623","2.2103","2.3021","2.1626","8.69M","2.34%"
"2019년 05월 27일","2.2105","2.0720","2.2636","2.0566","9.02M","6.69%"
"2019년 05월 26일","2.0720","1.9686","2.0832","1.9106","5.29M","5.23%"
"2019년 05월 25일","1.9691","1.9664","2.0014","1.9478","3.53M","0.16%"
"2019년 05월 24일","1.9660","1.9060","2.0369","1.9037","5.43M","3.08%"
"2019년 05월 23일","1.9073","1.9151","1.9639","1.8043","8.33M","-0.41%"
"2019년 05월 22일","1.9152","2.1076","2.1436","1.9150","10.71M","-9.13%"
"2019년 05월 21일","2.1076","2.0254","2.1370","1.9939","7.76M","4.06%"
"2019년 05월 20일","2.0254","2.0945","2.1229","1.8735","10.98M","-3.29%"
"2019년 05월 19일","2.0944","1.8803","2.0998","1.8776","8.38M","11.39%"
"2019년 05월 18일","1.8801","1.9595","2.0026","1.8679","5.33M","-4.00%"
"2019년 05월 17일","1.9586","2.1609","2.1819","1.8349","11.29M","-9.36%"
"2019년 05월 16일","2.1609","2.1836","2.4186","2.0554","20.62M","-1.00%"
"2019년 05월 15일","2.1827","1.8728","2.2009","1.8664","18.25M","16.55%"
"2019년 05월 14일","1.8727","1.7194","1.8834","1.7126","12.15M","8.92%"
"2019년 05월 13일","1.7193","1.6427","1.7979","1.6333","8.03M","4.66%"
"2019년 05월 12일","1.6427","1.7545","1.8435","1.5922","9.72M","-6.39%"
"2019년 05월 11일","1.7549","1.5910","1.8241","1.5884","9.73M","10.36%"
"2019년 05월 10일","1.5902","1.5951","1.6239","1.5500","5.11M","-0.30%"
"2019년 05월 09일","1.5950","1.6550","1.6762","1.5776","7.18M","-3.64%"
"2019년 05월 08일","1.6553","1.6129","1.6873","1.5718","10.21M","2.61%"
"2019년 05월 07일","1.6131","1.6084","1.6785","1.6084","9.21M","0.30%"
"2019년 05월 06일","1.6083","1.5716","1.6555","1.5117","8.48M","2.34%"
"2019년 05월 05일","1.5715","1.6088","1.6217","1.5679","6.96M","-2.33%"
"2019년 05월 04일","1.6090","1.6966","1.7746","1.5756","9.76M","-5.17%"
"2019년 05월 03일","1.6967","1.6885","1.7249","1.6401","10.36M","0.48%"
"2019년 05월 02일","1.6886","1.6045","1.7159","1.5715","9.65M","5.35%"
"2019년 05월 01일","1.6029","1.5727","1.6339","1.5703","10.16M","1.92%"
"2019년 04월 30일","1.5727","1.4845","1.5732","1.4845","9.87M","5.94%"
"2019년 04월 29일","1.4845","1.5318","1.5682","1.4633","10.52M","-3.10%"
"2019년 04월 28일","1.5320","1.5793","1.6080","1.5198","9.25M","-3.02%"
"2019년 04월 27일","1.5797","1.5288","1.6304","1.4882","11.30M","3.34%"
"2019년 04월 26일","1.5287","1.5062","1.5580","1.4418","12.23M","1.50%"
"2019년 04월 25일","1.5062","1.6665","1.6978","1.4083","13.01M","-9.62%"
"2019년 04월 24일","1.6664","1.7452","1.7529","1.5656","20.61M","-4.52%"
