날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 11월 17일,0.0885,0.0896,0.0904,0.0872,543.51K,-1.34%
2019년 11월 16일,0.0897,0.0927,0.0927,0.0884,723.03K,-2.71%
2019년 11월 15일,0.0922,0.0875,0.0933,0.0858,2.44M,5.37%
2019년 11월 14일,0.0875,0.0901,0.0905,0.0864,415.82K,-2.99%
2019년 11월 13일,0.0902,0.09,0.0904,0.0885,227.79K,0.45%
2019년 11월 12일,0.0898,0.0885,0.09,0.0873,474.90K,1.47%
2019년 11월 11일,0.0885,0.0898,0.0908,0.0863,631.27K,-1.99%
2019년 11월 10일,0.0903,0.09,0.0916,0.0892,276.25K,0.33%
2019년 11월 09일,0.09,0.0878,0.0914,0.0875,818.93K,2.62%
2019년 11월 08일,0.0877,0.0911,0.0922,0.0851,781.80K,-3.84%
2019년 11월 07일,0.0912,0.0939,0.0941,0.0901,712.30K,-2.98%
2019년 11월 06일,0.094,0.0936,0.0947,0.0927,545.03K,0.43%
2019년 11월 05일,0.0936,0.0937,0.0942,0.0921,370.09K,0.00%
2019년 11월 04일,0.0936,0.093,0.0952,0.0917,945.72K,0.65%
2019년 11월 03일,0.093,0.0933,0.095,0.0918,533.40K,-0.32%
2019년 11월 02일,0.0933,0.0937,0.0959,0.0929,1.27M,-0.43%
2019년 11월 01일,0.0937,0.0931,0.0953,0.0919,1.65M,0.64%
2019년 10월 31일,0.0931,0.0946,0.0954,0.0903,1.37M,-1.48%
2019년 10월 30일,0.0945,0.1011,0.1015,0.0917,2.01M,-6.53%
2019년 10월 29일,0.1011,0.0977,0.1061,0.0971,4.63M,3.37%
2019년 10월 28일,0.0978,0.0966,0.1003,0.0954,1.51M,1.24%
2019년 10월 27일,0.0966,0.0932,0.0987,0.0917,1.63M,3.65%
2019년 10월 26일,0.0932,0.0974,0.1004,0.0901,3.45M,-4.21%
2019년 10월 25일,0.0973,0.0929,0.1008,0.0908,3.25M,4.51%
2019년 10월 24일,0.0931,0.0954,0.0975,0.0897,2.76M,-2.41%
