날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 03월 11일,1.9432,1.9499,1.9811,1.819,21.05M,-0.34%
2020년 03월 10일,1.9499,1.9433,1.9809,1.879,21.16M,0.33%
2020년 03월 09일,1.9435,1.9047,1.9755,1.8103,30.40M,1.87%
2020년 03월 08일,1.9078,2.2099,2.21,1.8939,34.29M,-13.62%
2020년 03월 07일,2.2086,2.314,2.3267,2.1937,24.25M,-4.56%
2020년 03월 06일,2.314,2.1949,2.3144,2.18,26.15M,5.43%
2020년 03월 05일,2.1949,2.1531,2.251,2.1474,23.08M,1.94%
2020년 03월 04일,2.1531,2.1465,2.177,2.09,20.01M,0.33%
2020년 03월 03일,2.1461,2.1806,2.1817,2.0947,24.22M,-1.58%
2020년 03월 02일,2.1806,2.032,2.2128,2.0153,24.69M,7.32%
2020년 03월 01일,2.032,2.0267,2.0991,1.9816,23.86M,0.27%
2020년 02월 29일,2.0266,2.0812,2.1349,2.0185,24.19M,-2.94%
2020년 02월 28일,2.088,2.1219,2.1854,1.9947,34.87M,-1.60%
2020년 02월 27일,2.1219,2.0973,2.239,1.9945,36.85M,1.18%
2020년 02월 26일,2.0972,2.3836,2.4169,2.0437,46.12M,-11.95%
2020년 02월 25일,2.3819,2.3588,2.6146,2.3129,57.84M,0.96%
2020년 02월 24일,2.3593,2.4906,2.503,2.2843,24.47M,-5.28%
2020년 02월 23일,2.4909,2.3907,2.5037,2.3887,21.88M,4.15%
2020년 02월 22일,2.3916,2.4159,2.432,2.347,19.83M,-1.01%
2020년 02월 21일,2.4159,2.3925,2.4706,2.3607,22.31M,1.07%
2020년 02월 20일,2.3903,2.4445,2.4795,2.2933,29.45M,-2.23%
2020년 02월 19일,2.4449,2.6347,2.7338,2.4341,34.66M,-7.20%
2020년 02월 18일,2.6347,2.5022,2.6609,2.3965,43.51M,5.27%
2020년 02월 17일,2.5028,2.4975,2.5411,2.2793,58.64M,0.16%
2020년 02월 16일,2.4987,2.689,2.8381,2.2272,60.18M,-7.06%
2020년 02월 15일,2.6884,3.0291,3.0653,2.5943,41.19M,-11.24%
2020년 02월 14일,3.029,2.8444,3.0497,2.7815,26.99M,6.49%
2020년 02월 13일,2.8443,2.8066,2.966,2.7454,40.07M,1.33%
2020년 02월 12일,2.8069,2.7008,2.8987,2.6949,37.62M,3.93%
2020년 02월 11일,2.7008,2.5995,2.7381,2.5143,30.11M,3.89%
2020년 02월 10일,2.5997,2.6958,2.7071,2.4843,30.18M,-3.56%
2020년 02월 09일,2.6956,2.5866,2.723,2.5749,29.14M,4.22%
2020년 02월 08일,2.5865,2.5749,2.6326,2.4307,30.11M,0.45%
2020년 02월 07일,2.5749,2.5423,2.6499,2.4954,32.74M,1.28%
2020년 02월 06일,2.5425,2.4324,2.571,2.3778,28.85M,4.30%
2020년 02월 05일,2.4377,2.3058,2.4666,2.2833,26.65M,5.72%
2020년 02월 04일,2.3058,2.2907,2.3335,2.2907,23.08M,0.65%
2020년 02월 03일,2.2909,2.2584,2.3718,2.2293,23.92M,1.43%
2020년 02월 02일,2.2585,2.1898,2.3868,2.1382,34.39M,3.09%
2020년 02월 01일,2.1908,2.1145,2.2162,2.1068,18.70M,3.61%
2020년 01월 31일,2.1145,2.1729,2.1881,2.0605,22.26M,-2.75%
2020년 01월 30일,2.1743,2.066,2.2013,2.0243,27.29M,5.24%
2020년 01월 29일,2.066,2.0523,2.1272,2.0231,24.28M,0.66%
2020년 01월 28일,2.0523,1.9982,2.072,1.9894,21.66M,2.71%
2020년 01월 27일,1.9982,1.9355,2.039,1.9288,21.53M,3.24%
2020년 01월 26일,1.9355,1.8637,1.9519,1.8519,15.21M,3.84%
2020년 01월 25일,1.8639,1.8902,1.9039,1.8425,15.14M,-1.39%
2020년 01월 24일,1.8902,1.8906,1.9248,1.8005,18.93M,-0.02%
2020년 01월 23일,1.8906,1.9928,1.9978,1.8368,19.29M,-5.13%
2020년 01월 22일,1.9928,1.9513,2.0351,1.9426,19.55M,2.13%
2020년 01월 21일,1.9512,1.9222,1.9767,1.8912,17.66M,1.51%
2020년 01월 20일,1.9222,1.9324,1.9483,1.8541,19.29M,-0.53%
2020년 01월 19일,1.9324,2.036,2.0919,1.8676,24.09M,-5.02%
2020년 01월 18일,2.0346,2.0928,2.1242,1.9663,26.97M,-2.78%
2020년 01월 17일,2.0928,1.9365,2.2111,1.8884,38.99M,8.07%
2020년 01월 16일,1.9365,1.9738,2.0132,1.8522,25.37M,-1.89%
2020년 01월 15일,1.9737,1.9203,2.1071,1.8768,35.99M,2.78%
2020년 01월 14일,1.9203,1.703,1.9557,1.696,35.91M,12.68%
2020년 01월 13일,1.7043,1.7526,1.7567,1.6732,17.34M,-2.76%
2020년 01월 12일,1.7526,1.7345,1.8019,1.7215,19.40M,1.35%
2020년 01월 11일,1.7293,1.7307,1.8085,1.7057,17.46M,-0.08%
2020년 01월 10일,1.7307,1.6371,1.7384,1.6093,15.80M,5.72%
2020년 01월 09일,1.6371,1.6811,1.687,1.6146,14.28M,-2.63%
2020년 01월 08일,1.6813,1.7326,1.765,1.6538,17.48M,-2.98%
2020년 01월 07일,1.7329,1.7389,1.7678,1.6616,18.53M,-0.34%
2020년 01월 06일,1.7388,1.6297,1.7412,1.6212,17.41M,6.70%
2020년 01월 05일,1.6297,1.6412,1.6716,1.6168,14.38M,-0.71%
2020년 01월 04일,1.6412,1.6318,1.6501,1.5962,24.90M,0.58%
2020년 01월 03일,1.6318,1.5382,1.6408,1.5102,40.10M,6.05%
2020년 01월 02일,1.5386,1.6036,1.6119,1.5287,39.95M,-4.07%
2020년 01월 01일,1.6039,1.6111,1.6317,1.5973,44.91M,-0.45%
2019년 12월 31일,1.6111,1.6399,1.6399,1.5882,37.37M,-1.77%
2019년 12월 30일,1.6402,1.6665,1.6785,1.6103,37.25M,-1.55%
2019년 12월 29일,1.6661,1.6276,1.7043,1.6118,36.49M,2.33%
2019년 12월 28일,1.6281,1.6011,1.6509,1.5991,34.42M,1.71%
2019년 12월 27일,1.6008,1.5899,1.6199,1.5603,38.89M,0.68%
2019년 12월 26일,1.5899,1.5897,1.6433,1.5596,38.39M,0.01%
2019년 12월 25일,1.5897,1.6075,1.6102,1.552,37.72M,-1.11%
2019년 12월 24일,1.6075,1.6139,1.6289,1.5889,38.14M,-0.40%
2019년 12월 23일,1.6139,1.6784,1.6966,1.6076,34.50M,-3.84%
2019년 12월 22일,1.6784,1.6179,1.6794,1.6095,31.16M,3.74%
2019년 12월 21일,1.6178,1.6592,1.6609,1.607,33.84M,-2.50%
2019년 12월 20일,1.6592,1.6622,1.679,1.6202,34.11M,-0.19%
2019년 12월 19일,1.6624,1.6778,1.6935,1.5972,30.90M,-0.96%
2019년 12월 18일,1.6785,1.5289,1.7114,1.4974,43.31M,9.77%
2019년 12월 17일,1.5291,1.656,1.6647,1.5039,47.58M,-7.68%
2019년 12월 16일,1.6563,1.7555,1.7633,1.6461,41.01M,-5.64%
2019년 12월 15일,1.7554,1.7566,1.7888,1.6987,41.26M,-0.07%
2019년 12월 14일,1.7566,1.8634,1.8784,1.7546,40.73M,-5.72%
2019년 12월 13일,1.863,1.8202,1.9524,1.7907,45.80M,2.36%
2019년 12월 12일,1.8202,1.7407,1.8345,1.7076,40.80M,4.58%
2019년 12월 11일,1.7404,1.7411,1.7506,1.7015,38.56M,-0.06%
2019년 12월 10일,1.7415,1.7328,1.7592,1.6812,39.29M,0.50%
2019년 12월 09일,1.7328,1.7457,1.7777,1.7189,38.77M,-0.75%
2019년 12월 08일,1.7459,1.743,1.7629,1.7129,30.59M,0.17%
2019년 12월 07일,1.743,1.7466,1.7705,1.7332,32.62M,-0.22%
2019년 12월 06일,1.7468,1.7301,1.7531,1.6999,35.72M,0.96%
2019년 12월 05일,1.7302,1.709,1.7436,1.6748,44.53M,1.24%
2019년 12월 04일,1.709,1.7575,1.7737,1.6706,32.06M,-2.76%
2019년 12월 03일,1.7575,1.7539,1.7791,1.73,29.88M,0.23%
2019년 12월 02일,1.7534,1.784,1.7945,1.7103,29.45M,-1.71%
2019년 12월 01일,1.784,1.793,1.823,1.7133,15.21M,-0.50%
2019년 11월 30일,1.793,1.8769,1.9,1.7666,18.35M,-4.44%
2019년 11월 29일,1.8764,1.8014,1.9117,1.795,30.80M,4.11%
2019년 11월 28일,1.8023,1.7113,1.883,1.7108,35.96M,5.31%
2019년 11월 27일,1.7113,1.6679,1.7436,1.5589,36.09M,2.60%
2019년 11월 26일,1.668,1.6138,1.6742,1.6129,30.99M,3.36%
2019년 11월 25일,1.6138,1.6063,1.6941,1.4661,37.35M,0.47%
2019년 11월 24일,1.6063,1.7391,1.7503,1.5886,30.26M,-7.64%
2019년 11월 23일,1.7393,1.6628,1.7558,1.6258,41.22M,4.60%
2019년 11월 22일,1.6628,1.786,1.806,1.5423,41.70M,-6.89%
2019년 11월 21일,1.7857,1.8952,1.9031,1.7027,39.61M,-5.78%
2019년 11월 20일,1.8952,1.9238,1.9711,1.8692,33.70M,-1.49%
2019년 11월 19일,1.9238,1.966,1.9701,1.8508,41.10M,-2.12%
2019년 11월 18일,1.9654,2.1258,2.1303,1.9224,32.14M,-7.55%
2019년 11월 17일,2.1258,2.1414,2.1709,2.0949,30.46M,-0.71%
2019년 11월 16일,2.1411,2.1724,2.1888,2.1297,24.04M,-1.44%
2019년 11월 15일,2.1725,2.311,2.3549,2.1149,32.58M,-5.96%
2019년 11월 14일,2.3102,2.2661,2.38,2.2157,39.72M,1.95%
2019년 11월 13일,2.2661,2.247,2.3071,2.1737,31.30M,0.85%
2019년 11월 12일,2.247,2.1122,2.2561,2.093,31.64M,6.38%
2019년 11월 11일,2.1122,2.1879,2.1923,2.074,56.64M,-3.46%
2019년 11월 10일,2.1879,2.1379,2.1998,2.1046,51.68M,2.34%
2019년 11월 09일,2.1379,2.1537,2.1674,2.1013,34.08M,-0.74%
2019년 11월 08일,2.1537,2.2045,2.2319,2.0743,53.52M,-2.30%
2019년 11월 07일,2.2045,2.2829,2.3077,2.1579,39.60M,-3.45%
2019년 11월 06일,2.2834,2.2563,2.3475,2.2329,36.92M,1.25%
2019년 11월 05일,2.2551,2.2666,2.2759,2.176,34.43M,-0.51%
2019년 11월 04일,2.2666,2.1333,2.2789,2.0647,25.82M,6.32%
2019년 11월 03일,2.132,2.1845,2.1882,2.084,22.01M,-2.37%
2019년 11월 02일,2.1836,2.1534,2.2369,2.1402,23.03M,1.40%
2019년 11월 01일,2.1535,2.1472,2.1761,2.0754,26.14M,0.36%
2019년 10월 31일,2.1459,2.1929,2.2281,2.0716,24.23M,-2.14%
2019년 10월 30일,2.1929,2.302,2.3535,2.0944,25.28M,-4.71%
2019년 10월 29일,2.3014,2.3088,2.3947,2.2344,20.17M,-0.34%
2019년 10월 28일,2.3093,2.3184,2.7615,2.2239,27.02M,-0.35%
2019년 10월 27일,2.3174,1.8294,2.4117,1.7885,28.80M,26.82%
2019년 10월 26일,1.8272,1.773,1.9055,1.744,16.85M,3.06%
2019년 10월 25일,1.773,1.5883,1.7965,1.5626,14.23M,11.61%
2019년 10월 24일,1.5885,1.5545,1.6181,1.5122,9.75M,2.18%
2019년 10월 23일,1.5547,1.6681,1.6737,1.499,12.38M,-6.80%
2019년 10월 22일,1.6682,1.7066,1.7172,1.6633,12.32M,-2.25%
