"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2021년 01월 28일","3.03616","2.93194","3.13892","2.83163","-","4.20%"
"2021년 01월 27일","2.91385","3.06715","3.19516","2.79696","-","-5.00%"
"2021년 01월 26일","3.06715","3.11954","3.18536","2.91727","-","-1.68%"
"2021년 01월 25일","3.11954","3.13421","3.25362","3.05819","-","-0.47%"
"2021년 01월 24일","3.13421","3.09352","3.17041","2.99403","-","1.32%"
"2021년 01월 23일","3.09352","3.07543","3.21564","2.90809","-","0.59%"
"2021년 01월 22일","3.07543","2.98639","3.26021","2.60471","-","2.98%"
"2021년 01월 21일","2.98639","3.41717","3.41717","2.96818","-","-12.61%"
"2021년 01월 20일","3.41717","3.39275","3.68030","3.17560","-","0.72%"
"2021년 01월 19일","3.39275","3.34662","3.42435","3.24811","-","1.38%"
"2021년 01월 18일","3.34662","3.28274","3.35561","3.11693","-","1.95%"
"2021년 01월 17일","3.28274","3.34610","3.34610","3.07443","-","-1.89%"
"2021년 01월 16일","3.34610","3.15593","3.54986","3.10160","-","6.03%"
"2021년 01월 15일","3.15593","3.32147","3.32268","2.96751","-","-4.98%"
"2021년 01월 14일","3.32147","3.13727","3.76976","2.94758","-","6.18%"
"2021년 01월 13일","3.12812","3.03034","3.14182","2.82739","-","3.23%"
"2021년 01월 12일","3.03034","2.95685","3.11336","2.72748","-","2.49%"
"2021년 01월 11일","2.95685","3.62302","3.62302","2.61897","-","-18.39%"
"2021년 01월 10일","3.62302","3.22961","4.60655","3.20674","-","12.18%"
"2021년 01월 09일","3.22961","3.22961","3.28451","2.98716","-","0.00%"
"2021년 01월 08일","3.22961","3.10316","3.31005","2.82211","-","4.54%"
"2021년 01월 07일","3.08937","2.93212","3.32783","2.79286","-","5.36%"
"2021년 01월 06일","2.93212","2.80474","2.95969","2.70220","-","5.93%"
"2021년 01월 05일","2.76796","2.69165","2.82392","2.59645","-","2.31%"
"2021년 01월 04일","2.70545","2.84141","2.89676","2.53636","-","-4.78%"
"2021년 01월 03일","2.84141","3.01640","3.09009","2.72167","-","-5.80%"
"2021년 01월 02일","3.01640","2.78154","3.83613","2.73549","-","8.44%"
"2021년 01월 01일","2.78154","2.70345","3.17318","2.63897","-","2.89%"
"2020년 12월 31일","2.70345","2.63637","2.76646","2.58530","-","2.54%"
"2020년 12월 30일","2.63637","2.68619","2.70150","2.57138","-","-1.85%"
"2020년 12월 29일","2.68619","2.72329","2.75187","2.55028","-","-1.36%"
"2020년 12월 28일","2.72329","2.75889","2.80830","2.64202","-","-1.29%"
"2020년 12월 27일","2.75889","2.75437","3.12253","2.54529","-","0.16%"
"2020년 12월 26일","2.75437","2.68165","2.81800","2.62256","-","2.71%"
"2020년 12월 25일","2.68165","2.73410","2.84313","2.54061","-","-1.92%"
"2020년 12월 24일","2.73410","2.34283","2.81054","2.34283","-","16.70%"
"2020년 12월 23일","2.34283","2.74948","2.89796","2.24965","-","-15.21%"
"2020년 12월 22일","2.76300","2.76556","2.91790","2.55766","-","0.07%"
"2020년 12월 21일","2.76100","2.86954","3.02069","2.52335","-","-3.78%"
"2020년 12월 20일","2.86954","3.16503","3.16503","2.81942","-","-9.34%"
"2020년 12월 19일","3.16503","3.26508","3.55611","2.95585","-","-3.06%"
"2020년 12월 18일","3.26508","2.40588","4.76425","2.36077","-","35.71%"
"2020년 12월 17일","2.40588","2.53746","2.53746","2.30861","-","-5.19%"
"2020년 12월 16일","2.53746","2.52478","2.56033","2.21111","-","-0.04%"
"2020년 12월 15일","2.53855","2.57535","2.57641","2.49112","-","-1.43%"
"2020년 12월 14일","2.57535","2.69281","2.70610","2.47721","-","-4.36%"
"2020년 12월 13일","2.69281","2.66534","2.79814","2.53711","-","1.03%"
"2020년 12월 12일","2.66534","2.27607","2.75235","2.22569","-","17.10%"
"2020년 12월 11일","2.27607","2.58422","2.58422","2.22196","-","-11.45%"
"2020년 12월 10일","2.57042","2.65786","2.65786","2.41686","-","-3.29%"
"2020년 12월 09일","2.65786","2.71674","2.83460","2.26687","-","-2.17%"
