날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 03월 24일,136.44,137.53,137.53,135.5,9.66M,-0.79%
2019년 03월 23일,137.53,136.42,138.3,135.76,9.16M,0.81%
2019년 03월 22일,136.42,135.11,137.44,134.65,10.18M,0.97%
2019년 03월 21일,135.11,139.32,139.74,133.05,12.95M,-3.02%
2019년 03월 20일,139.31,138.72,139.75,136.56,10.46M,0.42%
2019년 03월 19일,138.72,137.92,139.5,137.1,10.84M,0.58%
2019년 03월 18일,137.92,138.91,141.87,136.86,12.87M,-0.71%
2019년 03월 17일,138.91,141.15,141.17,137.61,9.79M,-1.59%
2019년 03월 16일,141.15,136.77,143.95,136.75,16.89M,3.21%
2019년 03월 15일,136.75,132.44,137.68,132.44,12.55M,3.25%
2019년 03월 14일,132.45,131.97,134.82,130.48,9.79M,0.36%
2019년 03월 13일,131.97,133.81,133.84,131.2,9.59M,-1.37%
2019년 03월 12일,133.8,132.99,134.93,129.14,13.03M,0.61%
2019년 03월 11일,132.99,135.72,136.23,131.66,11.17M,-2.01%
2019년 03월 10일,135.72,137.52,137.75,134.53,9.21M,-1.31%
2019년 03월 09일,137.52,133.84,138.57,133.38,10.79M,2.74%
2019년 03월 08일,133.85,136.93,139.45,131.66,12.38M,-2.25%
2019년 03월 07일,136.93,137.62,139.98,135.72,13.29M,-0.50%
2019년 03월 06일,137.62,136.82,149.49,133.94,14.70M,0.58%
2019년 03월 05일,136.82,125.97,141.11,125.44,16.74M,8.61%
2019년 03월 04일,125.97,131.02,131.57,123.25,14.11M,-3.85%
2019년 03월 03일,131.01,132.77,168.42,129.05,10.64M,-1.32%
2019년 03월 02일,132.76,135.72,136.36,130.74,11.29M,-2.18%
2019년 03월 01일,135.72,135.47,138.06,128.46,9.73M,0.18%
2019년 02월 28일,135.47,135.2,138.56,133.09,16.08M,0.20%
2019년 02월 27일,135.2,136.66,159.6,128.15,16.11M,-1.08%
2019년 02월 26일,136.67,138.26,138.66,134.48,11.75M,-1.15%
2019년 02월 25일,138.27,132.94,141.57,132.85,10.55M,4.02%
2019년 02월 24일,132.93,158.31,165.79,132.87,14.30M,-16.03%
2019년 02월 23일,158.3,147.97,159.31,146.28,8.31M,6.99%
2019년 02월 22일,147.97,145.79,148.83,144.27,6.79M,1.50%
2019년 02월 21일,145.78,149.01,149.55,143.5,7.21M,-2.23%
2019년 02월 20일,149.11,144.02,149.46,140.88,8.61M,3.54%
2019년 02월 19일,144.01,145.79,149.84,143.8,9.90M,-1.22%
2019년 02월 18일,145.8,133.79,147.64,125.07,11.93M,8.98%
2019년 02월 17일,133.79,122.88,135.27,122.78,8.67M,8.89%
2019년 02월 16일,122.87,121.72,124.5,121.71,5.33M,0.94%
2019년 02월 15일,121.73,120.97,124,120.87,5.69M,0.63%
2019년 02월 14일,120.97,122.21,124.46,120.44,5.81M,-1.02%
2019년 02월 13일,122.22,122.66,126.17,121.06,6.17M,-0.35%
2019년 02월 12일,122.64,121.32,123.99,119.28,5.74M,1.10%
2019년 02월 11일,121.3,124.94,125.05,119.55,6.13M,-2.89%
2019년 02월 10일,124.92,119.44,125.46,116.42,6.32M,4.59%
2019년 02월 09일,119.44,119.27,121.09,117.96,5.21M,0.17%
2019년 02월 08일,119.23,104.55,122.58,103.89,9.19M,14.05%
2019년 02월 07일,104.55,104.63,106.12,104.29,5.05M,-0.08%
2019년 02월 06일,104.63,107.37,107.67,102.28,6.15M,-2.55%
2019년 02월 05일,107.37,107.91,108.32,106.6,4.67M,-0.50%
2019년 02월 04일,107.9,107.63,109.24,106.95,5.02M,0.27%
2019년 02월 03일,107.62,110.67,111.25,106.36,5.01M,-2.77%
2019년 02월 02일,110.68,106.99,111.16,106.29,4.23M,3.46%
2019년 02월 01일,106.98,106.74,108.54,104.41,4.98M,0.26%
2019년 01월 31일,106.71,108.51,110.56,105.86,5.11M,-1.66%
2019년 01월 30일,108.52,104.76,109.67,103.82,5.95M,3.55%
2019년 01월 29일,104.79,105.82,107.32,102.89,5.41M,-0.98%
2019년 01월 28일,105.82,112.5,113.14,101.6,7.45M,-5.94%
2019년 01월 27일,112.5,115.83,116.24,112.03,4.65M,-2.88%
2019년 01월 26일,115.83,115.5,117.63,115.37,3.48M,0.29%
2019년 01월 25일,115.5,116.7,117.41,115.03,4.75M,-1.03%
2019년 01월 24일,116.71,116.84,117.32,114.93,4.38M,-0.11%
2019년 01월 23일,116.84,118.23,119.01,115.52,4.35M,-1.18%
2019년 01월 22일,118.23,116.05,119.47,112.36,5.11M,1.88%
2019년 01월 21일,116.05,117.52,118.04,114.15,4.80M,-1.25%
2019년 01월 20일,117.52,123,123.52,116.25,3.93M,-4.47%
2019년 01월 19일,123.02,119.34,125.37,119.34,3.36M,3.09%
2019년 01월 18일,119.34,122.02,122.19,118.27,2.59M,-2.20%
2019년 01월 17일,122.03,121.71,123.03,117.51,3.61M,0.25%
2019년 01월 16일,121.72,119.59,126.5,119.1,3.83M,1.75%
2019년 01월 15일,119.62,127.55,129.6,116.9,4.31M,-6.20%
2019년 01월 14일,127.53,114.65,130.3,114.62,3.86M,11.24%
2019년 01월 13일,114.64,123.75,124.09,112.79,2.98M,-7.36%
2019년 01월 12일,123.75,125.15,126.15,122.73,2.21M,-1.11%
2019년 01월 11일,125.15,125.61,127.83,121.28,3.77M,-0.39%
2019년 01월 10일,125.63,148.78,150.09,121.98,6.48M,-15.56%
2019년 01월 09일,148.79,148.41,152.57,147.95,2.34M,0.26%
2019년 01월 08일,148.41,149.96,152.21,146.29,3.04M,-1.03%
2019년 01월 07일,149.96,154.96,156.36,148.47,2.88M,-3.23%
2019년 01월 06일,154.96,153.48,158.29,148.63,4.23M,0.96%
2019년 01월 05일,153.49,152.87,159.78,152.84,4.85M,0.41%
2019년 01월 04일,152.86,146.94,155.4,145.29,4.92M,4.03%
2019년 01월 03일,146.94,152.96,154.3,144.39,4.02M,-3.93%
2019년 01월 02일,152.95,139.58,155.93,138.74,5.51M,9.56%
2019년 01월 01일,139.61,131.9,140.51,130.67,3.05M,5.84%
